Z_Crudo,Z_Filtrado,D_Kalman
0.04918475546500721,0.04975542663950216,0.04918516247675708
0.049127160305806716,0.049566946739393526,0.04872320542981289
0.0491868478291927,0.04945291706633327,0.04861690644636817
0.049205764104854346,0.049378771177889594,0.04863422689230913
0.04922604668466774,0.04933295382992304,0.0486190388675175
0.04916873934597161,0.04928368948473761,0.048573003472356005
0.049187634781689894,0.049254873073823285,0.04857449976909184
0.04926878133345283,0.04925904555171215,0.04863430402730743
0.049174097151892526,0.04923356103176626,0.048615510672042526
0.04917517652763952,0.04921604568052824,0.04857676938619257
0.04915668952399662,0.04919823883356875,0.04855285526396294
0.04916009519192391,0.04918679574107529,0.048548940616178406
0.049135747928668365,0.04917148139735321,0.04853006825573744
0.04916793152586409,0.04917041643590647,0.04858306722934919
0.049102720687923394,0.04915010771151154,0.04851503483591782
0.04910312309606254,0.04913601232687684,0.048497100194241964
0.049116507212218635,0.04913016079247937,0.04850209247452904
0.049130198193501395,0.04913017201278597,0.04854794842493839
0.04917371209651372,0.04914323403790429,0.048557594098625805
0.04915390318976792,0.04914643478346338,0.04854567752292048
0.0491201989306255,0.04913856402761201,0.04851781125595997
0.049174253417210746,0.049149270844491624,0.048549915142789286
0.04918157479379243,0.04915896202928187,0.04859837275201182
0.04918185490338747,0.049165829891513545,0.048577066204691814
0.049173557961726226,0.04916814831257735,0.04856528334970046
0.049154525815973654,0.04916406156359624,0.04854819364555305
0.04911486565761439,0.049149302791801686,0.048514581222172656
0.04920443001881935,0.049165840959906976,0.04860563624245529
0.04917555944351946,0.04916875650499072,0.04857440385460998
0.049172631174487655,0.0491699189058398,0.048563891519799625
0.04916837992768132,0.04916945721239225,0.04855796261951887
0.04911788358566945,0.04915398512437541,0.048519408087527575
0.049211941303518116,0.04917137197811822,0.04861242823915873
0.04912526774366998,0.04915754070778375,0.04853940768515284
0.04918223045735829,0.04916494763265611,0.04856154148723293
0.049156907967393554,0.04916253573307734,0.04854893487239738
0.04919354195271601,0.04917183759896894,0.04857237487867267
0.049164410597565524,0.049169609498547914,0.04859182575639481
0.04915572718245309,0.04916544480371946,0.04855618512329344
0.04912296059617718,0.04915269954145677,0.04852264843849164
0.04914458032827001,0.049150263777500744,0.04852948905322016
0.04914769658233131,0.049149493618949915,0.04853360324671457
0.049163212161332244,0.04915360918166461,0.04858055961271001
0.04915952990827566,0.04915538539964792,0.048555950157700666
0.04917163912634143,0.04916026151765597,0.04855822063696882
0.04915528939187503,0.04915876987992169,0.04854686017373548
0.04911999654484081,0.04914713787939742,0.04855247576864724
0.049111170229006296,0.049136347584280086,0.04851302337210077
0.049158929979313426,0.04914312230279008,0.048537414698088296
0.04912250125135409,0.049136935987359284,0.048517282654467635
0.04912541140423321,0.049133478612421455,0.0485140186694028
0.04917321069156903,0.049145398236165726,0.04858263137316956
0.04918032516173951,0.04915587631383786,0.04857172846633452
0.04907835793521047,0.04913262080024964,0.048494161850726775
0.04919975605166318,0.0491527613756737,0.04856224752790161
0.04914944366795527,0.049151766063358165,0.04854365980899264
0.04914174363439405,0.04914875933466893,0.048567538207968636
0.0491704007076308,0.04915525174655749,0.04856041906026274
0.049161625405846385,0.04915716384434416,0.048552087523626206
0.0491812936721926,0.04916440279269869,0.04856425326537497
0.049161984002685746,0.0491636771556948,0.048553377406895484
0.04912506492218407,0.049152093485641576,0.04855793236573654
0.04915519659893136,0.04915302441962851,0.04854671500254224
0.049152481764592935,0.049152861623117834,0.04854172192246326
0.04915982737436174,0.049154951348491,0.04854576139025169
0.04911053081088412,0.04914162518720894,0.048510756173279296
0.04913966479683337,0.04914103707009626,0.048557199890636095
0.04920538977574126,0.049160342881789755,0.04858326269204873
0.04912526295852055,0.04914981890480899,0.0485315892973854
0.04913140296291217,0.04914429412223994,0.04852223824818855
0.04917046466353006,0.049152145284626976,0.048548327791590205
0.049126796961235834,0.04914454078760963,0.048557847265979996
0.049228036558486364,0.049169589518872646,0.048600014751346725
0.049144299675387554,0.04916200256582712,0.0485500138421018
0.04913602796032482,0.04915421018417642,0.04853056082315715
0.04919935401128158,0.04916775333230797,0.04860620206821721
0.04919025883271674,0.049174504982430596,0.04858531616689858
0.04915714916406407,0.049169298236920636,0.04855548184683153
0.049125850003540056,0.04915626376690646,0.04852457518912501
0.04912897529451114,0.04914807722518786,0.04851858164693107
0.049172488785970414,0.04915540069342263,0.04858332554773688
0.04910886754608443,0.049141440749221166,0.04851960386460199
0.04913460340919349,0.049139389547212864,0.048521369650438115
0.04910589131330385,0.04912934007704015,0.0485008240783439
0.04917729415962644,0.049143726301816036,0.04854758942020639
0.049117780574146334,0.04913594258351513,0.048551048966513764
0.049123668215784816,0.04913226027319603,0.04852179022293555
0.049167516091072776,0.04914283701855905,0.04854604923873695
0.04913910062127758,0.04914171609937461,0.048531747854819084
0.049152100934172493,0.04914483154981397,0.04853743270010101
0.04913992909195854,0.04914336081245734,0.04856454132191466
0.04912138516541778,0.04913676811834547,0.0485237341798043
0.04919671777980991,0.0491547530167848,0.048567947240232445
0.04919304821718038,0.04916624157690347,0.0485771077877827
0.049160767610518775,0.049164599386988056,0.04855593130492558
0.049113295773919846,0.04914920830306759,0.04855000106616004
0.04916084895640413,0.04915270049906855,0.0485487276300784
0.04921195350325897,0.04917047640032567,0.048585797538704234
0.049107269545007014,0.04915151434373008,0.04851909641460617
0.049164361941495066,0.04915536862305957,0.04854301843722497
0.04914645025588165,0.04915269311290618,0.048570811838982354
0.04918566719650272,0.04916258533798514,0.04857247207255662
0.04916572857894936,0.0491635283102744,0.04855832084972034
0.049154957632622495,0.04916095710697883,0.04854664416103258
0.04913405212772372,0.049152885613202295,0.04856270728901823
0.049155683380913556,0.04915372494351567,0.04854835078852267
0.049180680452610294,0.049161811596244054,0.048562803102331194
0.04913164359105285,0.04915276119468669,0.04853077811404118
0.0491788684240266,0.04916059336348866,0.048556768021406994
0.04918799634466914,0.0491688142578428,0.048604909876808405
0.049159788268274246,0.049166106460972234,0.04856266392394692
0.04914159126194512,0.0491587519012641,0.048538023021815625
0.04917051032153208,0.04916227942734449,0.048552590732913535
0.04916385976865498,0.04916275352973763,0.04855162559673333
0.04911559854771727,0.04914860703513152,0.04855053310254513
0.049184005649364815,0.0491592266194015,0.04856582206458062
0.04913928938358571,0.04915324544865676,0.04853718415113608
0.04914410720735728,0.04915050397626691,0.048533037537138404
0.04911180663979374,0.04913889477532496,0.04850828079869659
0.049142203062060824,0.049139887261345716,0.04855839475512527
0.04916963994878315,0.049148813067576944,0.048557412165328544
0.04914578572957086,0.04914790486617511,0.04853968638074774
0.04909142067695399,0.04913095960940877,0.048495138790412395
0.049045790806279604,0.049105408968470016,0.04844979891588084
0.04916827494621785,0.04912426876179436,0.048561810525704935
0.04910463173015234,0.04911837765230175,0.04851073809934959
0.04919411262268116,0.04914109814341557,0.048562557843589885
0.049142461244139644,0.049141507073632795,0.0485386314688377
0.049094666177650494,0.0491274548048381,0.04849723199902385
0.049126164374146825,0.049127067675630715,0.048543693103735845
0.04916388199503535,0.049138111971452104,0.04854925775502032
0.049151899794294636,0.04914224831830486,0.04854197721910946
0.049152981616018346,0.04914546830761891,0.04854081835385817
0.04911287250496919,0.049135689566823994,0.04854564170874913
0.049112207957396396,0.04912864508399571,0.04851195186117605
0.04912593574062751,0.049127832280985245,0.04851297412852619
0.04908535608494133,0.04911508942217207,0.04848354167452118
0.04920101931443948,0.049140868389852294,0.04856032663279941
0.04911123657563268,0.049131978845586406,0.04854967135294524
0.049145039491158164,0.049135897039257935,0.04853706595188821
0.04911387606796295,0.04912929074786944,0.04851087513573805
0.049212444991175275,0.04915423702086119,0.04857601478754028
0.04913478983622781,0.049148402865471175,0.048536621385744744
0.049179201844111065,0.04915764255906314,0.0485930735808168
0.049173947045855496,0.049162533905100836,0.04856985734255713
0.04909929078561196,0.049143560969254166,0.048508984394662814
0.04913797902183517,0.04914188638502846,0.048520995292004244
0.049213209426091004,0.04916328329734722,0.04857928608043647
0.04909603127325439,0.04914310769011936,0.04854362046774317
0.04914893744341617,0.0491448566161084,0.04853829812118316
0.04919847702106159,0.04916094273759435,0.04857313749054252
0.049184588020436154,0.04916803632244689,0.048572305217303
0.04916600517796762,0.049167426979103104,0.04855847862552457
0.0491709354885226,0.049168479531928946,0.04859287881828039
0.04919101123744657,0.04917523904358423,0.04858229701132754
0.0491098798746134,0.04915563129289298,0.04852006934501889
0.049182458939211464,0.04916367958678852,0.04855652705493621
0.04920576231980719,0.04917630440669411,0.04858335512745063
0.049124468691780776,0.04916075369222011,0.04856552840080199
0.0491694254071634,0.0491633552067031,0.04855916656456071
0.04920478937709617,0.04917578545782102,0.04858335013842561
0.04914525136255496,0.049166625229241194,0.04854624525588686
0.04919001825471704,0.049173643136883945,0.04860357045116854
0.04914867815935914,0.0491661536436265,0.048554171861724914
0.049183699006683776,0.04917141725254368,0.048566572589142
0.049154616437502616,0.049166377008031364,0.04854860543578372
0.049085961802638335,0.04914225244641345,0.04849353247065535
0.049249822954325985,0.04917452359878721,0.0486332261815801
0.049160510436527444,0.049170319650109276,0.04857077991879608
0.04919285319258988,0.049177079712853455,0.04857772403380727
0.049173219067133477,0.04917592151913746,0.0485652115264204
0.04917226702192709,0.049174825169974345,0.04856116186470862
0.049207174793530095,0.04918453005704106,0.048620126802549325
0.04917672508060577,0.04918218856411047,0.04857913989405543
0.04915934177576867,0.049175334527607924,0.04855543202268001
0.04917724458597794,0.04917590754511893,0.04856218528436216
0.04916290995396508,0.049172008267772765,0.048553501136434946
0.049158979288555074,0.04916809957400745,0.0485827925582568
0.04916803138545072,0.049168079117440436,0.048562771986888194
0.04914948417956867,0.04916250063607891,0.04854382999391387
0.049127141572487674,0.04915189291700153,0.04852239857863652
0.04921815822783865,0.04917177251025266,0.0485832848642722
0.04914213817842839,0.049162882210705375,0.04857844453580979
0.049227294342250684,0.04918220585016896,0.04860499043316918
0.04912104516089258,0.049163857643386044,0.048534323585912253
0.049160424739737085,0.04916282777229135,0.04854421631375295
0.04911660070612406,0.049148959652441156,0.04851478564299146
0.049156736733783686,0.04915129277684391,0.04857077710902264
0.04911023231248184,0.04913897463753529,0.04851724059892561
0.04914573493044864,0.04914100272540929,0.04852888525443293
0.04917698883184671,0.04915179855734052,0.048554884874230396
0.049199008988014485,0.049165961686542706,0.04861246710349763
0.0491332465360601,0.04915614714139792,0.04854525898023368
0.04916847510098252,0.0491598455292733,0.048553039717281234
0.04916384871954997,0.049161046486356295,0.048551737813225825
0.049159188338255826,0.049160489041926145,0.0485479773331956
0.04911081575036561,0.049145587054457984,0.048546054302612704
0.049101506908151286,0.04913236301056598,0.04850422870362688
0.04913811696256956,0.049134089196167054,0.048519821988057724
0.04913225289648096,0.04913353830626122,0.04851970740171252
0.049176169906823865,0.04914632778643001,0.0485518261812814
0.04919315768502801,0.04916037675600941,0.04860736407811547
0.049106286212959746,0.0491441495930945,0.048524155302405635
0.049180834942573526,0.049155155197938206,0.048556433035868006
0.04914529495202391,0.04915219712416392,0.04853906474969991
0.04922929734523831,0.04917532719048623,0.048595904951237584
0.04914899755024256,0.04916742829841313,0.04858684748659655
0.04920845377197655,0.04917973594048215,0.048593449742362294
0.04918458947393515,0.04918119200051804,0.048577748932809674
0.049114524151279315,0.04916119164574642,0.04852225053753676
0.04915287387545127,0.04915869631465787,0.04853545373389228
0.04917958274207964,0.0491649622428844,0.04859303954611138
0.04918012733292951,0.04916951176989793,0.04857437250712884
0.04912705686888375,0.04915677529959367,0.04853052041304564
0.04912989236539583,0.049148710419334316,0.04852084600736116
0.04913027786701419,0.04914318065363828,0.04851853596494179
0.049170899259461234,0.04915149623538516,0.04858214969312005
0.049169611133726504,0.04915693070488755,0.048563756187695005
0.0491491654080665,0.04915460111584123,0.048543860352789646
0.049090356504118235,0.049135327732324326,0.04849547817426645
0.04912548807169997,0.049132375834137015,0.04854272808005605
0.049085352951649196,0.049118268969390665,0.04849151192807619
0.049040655716763415,0.049094984993602486,0.04844506795461953
0.049153792900447524,0.04911262736565599,0.048515445496120545
0.049202122068908866,0.04913947577663185,0.04856968250833229
0.0491612225351097,0.0491459998041752,0.04945116499008058
0.049219578263312816,0.04916807334191648,0.04973007686716458
0.049196631039529856,0.04917664065120049,0.049788012545686905
0.04912013739656053,0.04915968967480849,0.04974753913085033
0.04920097592544323,0.04917207554999891,0.04976137644334762
0.04918646518779016,0.049176392441336286,0.04978895732187292
0.04915259956597748,0.049169254578728644,0.04977155624020352
0.04920132608985845,0.04917887603206758,0.049802563925579864
0.049155839879674285,0.049171965186349594,0.04974307841390346
0.049174797718503714,0.049172814945995826,0.04977551319934685
0.04914861885946504,0.049165556120036584,0.04976503981901259
0.049112205542058876,0.04914955094664327,0.04973557708679656
0.049191477898650554,0.049162129032245455,0.04978571396415328
0.04921871139660673,0.049179103741553834,0.04978458862509019
0.04918362304818426,0.049180459533542956,0.04979309641663168
0.04920292275422787,0.049187198499748425,0.04936105931046308
0.04918086238418212,0.04918529766507854,0.049246393894574476
0.0492000293521703,0.04918971717120606,0.04921245269386493
0.049139564897373395,0.04917467148905626,0.049159095123581395
0.049177550036120704,0.04917553505317559,0.04915535716769261
0.04909412736255132,0.04915111274598831,0.04911053383939165
0.04915835418069178,0.049153285176399344,0.04914554075885863
0.04913805940351393,0.04914871744453372,0.04914006402663683
0.049145515170242904,0.04914775676224647,0.049161302430232624
0.04912375422406384,0.04914055600079168,0.049133815235584
0.04920904083497359,0.04916110145104625,0.04917163630685022
0.04912783280047553,0.04915112085587503,0.04913956991463427
0.04915278584382112,0.049151620352258854,0.049149244646268284
0.04916403395072335,0.0491553444317982,0.04917731905805478
0.049178118645495095,0.049162176695907264,0.04917790439668619
0.04918283974857073,0.0491683756117063,0.0491815173250189
0.04919196368392173,0.049175452033370926,0.04918916459048988
0.04917978560158105,0.04917675210383396,0.0491650508045682
0.04918021157796773,0.04917778994607409,0.0491761492609787
0.049208797467040766,0.049187092202364086,0.04921729729610891
0.04917921779841805,0.04918472988118027,0.04874097604163592
0.04912112278506234,0.04916564775234489,0.048570817644719336
0.049174616256491506,0.04916833830358887,0.048581631668156336
0.04917315147603789,0.04916978225532357,0.04856620909377244
0.04908027941372136,0.049142931402842906,0.04851133744871845
0.049204414683561806,0.04916137638705857,0.04857026007075656
0.049123471574955675,0.0491500049434277,0.048526793871725336
0.049164713682107376,0.0491544175650316,0.04856258634615991
0.04913875753616231,0.049149719556370805,0.04853592780366251
0.04918844971426682,0.04916133860373961,0.048582409757357
0.049146517452961495,0.04915689225850617,0.04854692012404352
0.04916013295262901,0.04915786446674302,0.04854737794298455
0.04915017916947993,0.04915555887756409,0.048557461829724216
0.04915313848269473,0.04915483275910328,0.04854508227714463
0.049184641064267336,0.04916377525065249,0.04858207456582579
0.04911224826395688,0.04914831715464381,0.04852174352225786
0.04916605070202404,0.049153637218857876,0.04854496398609154
0.04919584993329848,0.04916630103319006,0.04859024833145983
0.049200485750214074,0.04917655644829726,0.048588527999231045
0.049188316414099466,0.04918008443803792,0.04859640635478615
0.049112451075015495,0.04915979442913119,0.04852573218153512
0.04917153930638014,0.04916331789230587,0.04855005068137507
0.04917277390056017,0.04916615469478216,0.04857471847895163
0.04916225989342992,0.049164986254376486,0.048556383518464044
0.04912719072758166,0.049153647596338036,0.04854304615894495
0.04915839506103053,0.04915507183574579,0.04854506769221674
0.0491944455056329,0.04916688393671192,0.04858924800702557
0.04909900290010235,0.049146519625729045,0.048513969360728035
0.04921178366249239,0.04916609883675804,0.04859360764594796
0.049148952055963445,0.049160954802519655,0.04855170284234208
0.049184540485963275,0.04916803050755274,0.04856652702297839
0.049115016031847876,0.04915212616484128,0.04853685160694417
0.049190895705163655,0.04916375702693799,0.04856719998979483
0.049179043209873284,0.04916834288181857,0.04858390307523902
0.04912059836496816,0.049154019526763446,0.04852834616806708
0.049216931512640776,0.049172893122526644,0.048583980498205774
0.04911954017845884,0.04915688723930631,0.048544840156716576
0.04914692006716617,0.04915389708766426,0.048537148113945626
0.049151696431667447,0.04915323689086521,0.048555831468304195
0.04909550532063814,0.04913591741979709,0.04850245502029249
0.04915630604437153,0.04914203400716942,0.04853266206306271
0.04911484482871394,0.049133877253632774,0.048527652188890595
0.04915178766590558,0.04913925037731461,0.048536105941435224
0.04917903073744354,0.04915118448535329,0.04857556231963939
0.04915131454504324,0.049151223503260275,0.04854859707376928
0.049174988749237716,0.049158353077053504,0.0485587024782138
0.04913502802310032,0.04915135556086754,0.04854940482085077
0.04916537348503602,0.049155560938118084,0.04855188005146813
0.04922229237806747,0.049175580370102896,0.04861145869863952
0.04915107177225894,0.049168227790749704,0.04855803775752077
0.049140207321339134,0.049159821649926536,0.04853577032941945
0.04915952254226163,0.049159731917627056,0.04856119140263366
0.049152138863281084,0.04915745400132326,0.04854534984099481
0.049213503039791384,0.04917426871286369,0.04860327469183379
0.049154618373264965,0.04916837361098407,0.048558441151636905
0.049122077435893474,0.049154484758456886,0.048539854310782275
0.0491625198737311,0.04915689529303915,0.04854723201154772
0.04916861849257376,0.04916041225289952,0.04857092124887543
0.04910851309859436,0.049144842506607965,0.04851602066916805
0.0491262114617291,0.04913925319314431,0.04851426620419688
0.04916254267860884,0.049146240038783665,0.04855764028289827
0.04912225455457629,0.04913904439352145,0.048522521489008506
0.04923212874494784,0.04916696969894936,0.04861079281585585
0.04913913341727302,0.049158618814446456,0.048549119852358144
0.04915480524864006,0.049157474744704534,0.048544067208402424
0.04913031903653764,0.04914932803225446,0.04854203609470775
0.04914809985789639,0.04914895957994704,0.04853726043455166
0.04917483252395966,0.049156721463150824,0.04857279835956638
0.04913072735216409,0.0491489232298548,0.048532785601727045
0.04916283450257713,0.0491530966116715,0.048545568280965665
0.04912538107546574,0.04914478195080977,0.04853882346749842
0.04914747004399937,0.04914558837876665,0.04853593855791341
